"","KO_E12_FCL_1","KO_E12_FCL_2","KO_E12_FCL_3","S200A_3_FCL_1","S200A_3_FCL_2","S200A_3_FCL_3","S200A_5_FCL_1","S200A_5_FCL_2","S200WT_1_FCL_1","S200WT_1_FCL_2","S200WT_2_FCL_3"
"ENSMUSG00000058392",1513.73835538756,1379.36832054592,1595.51314526203,2054.95723651059,1905.51792265896,1373.93235564294,1766.91141016986,1206.3850336433,1337.31321876763,1409.02409185551,1069.27966214546
"ENSMUSG00000058402",13.2279567530068,16.2040331341664,13.2440056003196,16.7565082295155,10.3663190649103,8.07898481818705,11.329044900163,22.2128037940671,0,10.3225208194543,15.3152034942709
"ENSMUSG00000058407",573.978297369598,538.784101711033,567.155063354863,450.902403266963,572.032333854593,532.203124898072,500.575946884979,510.894487263542,344.668355352482,433.54587441708,555.524199474006
"ENSMUSG00000058440",303.092748210198,262.640370382947,289.810004901112,287.907277761676,274.707455220122,309.526105846792,249.238987803586,317.872881880615,151.654076355092,113.547729013997,177.517131410867
"ENSMUSG00000058443",11412.275906518,12701.9364730447,10493.9267903709,10766.0565374637,10136.3752601977,12258.3446519454,9987.60206513257,10036.3575211607,8492.62827588515,9945.74880954421,10000.1317361455
"ENSMUSG00000058444",46.5854129127629,33.7584023628467,39.7320168009588,77.6892654277538,60.3131291049324,55.543020625036,74.2681832344017,58.9788238670056,68.9336710704963,67.0963853264529,70.3107069509707
"ENSMUSG00000058446",174.839080561481,242.385328965239,127.765701085436,94.4457736572694,127.223006705717,232.270813522878,106.157346657083,220.596120437632,55.1469368563971,61.9351249167257,77.2721630847302
"ENSMUSG00000058454",360.030475103575,374.043098180341,395.762049703668,469.182230426435,356.224418776007,370.623428534331,490.505684751501,412.08580831752,785.843850203658,696.770155313165,680.134264268301
"ENSMUSG00000058486",35.0828418231918,39.1597467409022,42.0691942598388,34.274675924009,29.6853682313339,32.8208758238849,46.5749623673367,45.1915663396537,27.5734684281985,41.2900832778172,62.6531052038353
"ENSMUSG00000058492",149.533424164424,159.339659152636,78.6849744489577,9.13991357973574,20.2614418086882,187.331460471712,21.8189012892028,166.979007831263,110.293873712794,0,0
"ENSMUSG00000058503",702.231965018315,703.525105241725,733.873722088299,654.265480416084,664.858009117653,608.448544119713,724.639279354869,662.554320064414,799.630584417758,779.350321868799,636.277090625616
"ENSMUSG00000058546",18049.834553755,16746.868244161,17812.4084732769,28473.8774387368,21332.942242943,18680.632645853,22957.2605045414,18657.2232695133,28331.738809974,27287.5837862274,21564.5026655467
"ENSMUSG00000058550",1280.23616226926,1325.35487676536,1582.26913966171,2086.18527457468,1391.91393262477,1055.31739187568,1590.68182283399,995.74637697542,2467.82542432377,2054.1816430714,1698.59529663731
"ENSMUSG00000058558",16531.4951699316,14125.8658847096,15881.1208330891,15406.8476575746,16257.2154717061,15082.454782453,15872.8310936395,15113.1321262323,6204.03039634467,13904.4355438049,17182.2660293451
"ENSMUSG00000058569",1049.03448336888,865.565436583389,948.894048305252,517.166776720048,881.137120517371,938.172112011972,508.548237740649,944.42714062361,234.374481639688,418.062093187899,896.635550028221
"ENSMUSG00000058571",5.17615699030699,3.37584023628467,8.56965068255975,4.56995678986787,2.82717792679371,11.1086041250072,1.67837702224637,7.65958751519554,0,0,0.696145613375948
"ENSMUSG00000058579",8.05179976269977,0,6.23247322367982,3.80829732488989,8.9527301015134,9.08885792046044,7.55269660010865,5.36171126063688,13.7867342140993,0,10.4421842006392
"ENSMUSG00000058586",80.5179976269977,58.7396201113532,58.4294364719983,166.041763365199,95.6528531898537,68.67137095459,138.885698590887,73.5320401458772,206.801013211489,263.224280896084,179.605568250995
"ENSMUSG00000058587",228.901164682465,207.951758555136,214.241267063994,172.135039085023,259.629172943889,239.339925238791,192.174169047209,320.170758135174,110.293873712794,237.417978847449,217.893576986672
"ENSMUSG00000058594",65.5646552105552,43.2107550244438,52.1969632483185,26.6580812742293,69.2658592064458,63.6220054432231,39.4418600227896,72.0001226428381,27.5734684281985,15.4837812291814,57.7800859102037
"ENSMUSG00000058600",7944.25072301228,7973.73463810439,7495.32811062794,4221.87841437294,6568.47671658404,7971.43333279494,5230.24239557524,8122.99255986487,2233.45094268408,4361.26504621944,5730.6706893108
"ENSMUSG00000058626",3.45077132687133,5.40134437805547,7.01153237663979,9.13991357973574,1.88478528452914,6.05923861364029,7.55269660010865,3.82979375759777,0,10.3225208194543,11.1383298140152
"ENSMUSG00000058638",203.02037973093,210.652430744163,193.985729087034,282.57566150683,178.112209388003,189.856143227396,200.566054158441,173.106677843419,261.947950067886,258.063020486357,166.378801596852
"ENSMUSG00000058655",1997.9965982585,1993.09607550247,1964.0081246121,1271.20964704825,1572.85331993956,1883.41333573986,1511.79810278842,2093.36526790294,1488.96729512272,1310.96014407069,1162.56317433783
"ENSMUSG00000058665",5.17615699030699,18.2295372759372,10.1277689884797,87.5908384724675,81.0457672347529,58.5726399318561,42.7986140672824,22.9787625455866,55.1469368563971,5.16126040972715,1.3922912267519
"ENSMUSG00000058669",14.3782138619639,8.77718461434014,16.3602422121595,1.52331892995596,18.3766565241591,18.6826523920576,2.93715978893114,16.0851337819106,0,0,6.96145613375948
"ENSMUSG00000058672",88.5697973896974,100.600039041283,105.172985649597,44.9379084337007,97.5376384743828,105.026802636432,72.1702119565938,112.595936473374,27.5734684281985,61.9351249167257,229.031906800687
"ENSMUSG00000058690",115.60083945019,96.5490307577415,91.9289800492773,101.300708842071,126.751810384584,105.531739187568,106.576940912644,109.532101467296,27.5734684281985,113.547729013997,135.052248994934
"ENSMUSG00000058704",199.569608404058,182.970540806629,152.695593980156,79.2125843577098,96.5952458321183,203.489430108086,91.0519534568654,252.000429249933,124.080607926893,98.0639477848158,75.8798718579783
"ENSMUSG00000058706",173.688823452524,183.645708853886,186.974196710395,242.969369327975,262.456350870682,193.390699085353,276.512614415089,202.979069152682,261.947950067886,232.256718437722,261.750750629356
"ENSMUSG00000058709",491.734914079164,470.592128938083,484.574793141106,517.928436185025,597.476935195736,529.173505591252,553.864417341301,502.468940996827,289.521418496085,449.029655646262,485.213492523036
"ENSMUSG00000058729",129.403924757675,111.402727797394,103.614867343677,77.6892654277538,94.2392642264568,117.650216414849,95.2478960124813,117.957647734011,13.7867342140993,36.12882286809,84.2336192184897
"ENSMUSG00000058748",120.201867886018,122.880584600762,123.870405320636,58.6477788033044,76.8050003445623,92.9083254091511,75.5269660010865,106.468266461218,41.3602026422978,41.2900832778172,80.056745538234
"ENSMUSG00000058755",14.9533424164424,9.45235266159707,4.67435491775986,2.28497839493394,2.82717792679371,20.1974620454676,1.25878276668478,9.19150501823465,0,0,0.696145613375948
"ENSMUSG00000058756",78.792611963562,56.7141159695824,63.1037913897582,73.8809681028639,58.4283438204032,38.8801144375252,63.778326845362,68.9362876367598,96.5071394986949,123.870249833451,107.902570073272
"ENSMUSG00000058761",202.445251176451,200.524910035309,307.728365419191,366.358202654408,361.407578308462,258.527514181986,320.989605504618,241.277006728659,289.521418496085,273.546801715539,237.385654161198
"ENSMUSG00000058773",121.352124994975,139.759785782185,200.997261463674,169.088401225111,204.970399692544,96.442881267108,243.784262481285,149.361956546313,68.9336710704963,134.192770652906,67.5261244974669
"ENSMUSG00000058793",283.538377357928,236.308816539927,261.763875394552,218.59626644868,183.766565241591,214.093097681957,188.817415002716,198.383316643564,261.947950067886,185.805374750177,167.074947210227
"ENSMUSG00000058799",7168.97743157519,7267.50886067363,7998.60032344009,6986.702272243,6721.1443246309,6197.59122865174,7250.16914184874,6445.54289403705,10560.638408,7731.56809377126,5962.48717856499
"ENSMUSG00000058809",18.4041137433138,14.1785289923956,24.1508337417593,22.0881244843614,28.7429755890693,15.1480965341007,25.1756553336955,30.6383500607822,0,5.16126040972715,16.0113491076468
"ENSMUSG00000058833",162.186252362952,685.970736013045,305.391187960311,63.9793950581502,64.0826996739906,174.708046693295,122.941116879546,75.0639576489163,82.7204052845956,118.708989423724,100.244968326136
"ENSMUSG00000058835",113.300325232275,165.416171577949,123.091346167676,79.9742438226878,88.5849083728694,170.163617733065,88.9539821790575,163.149214073665,124.080607926893,103.225208194543,107.902570073272
"ENSMUSG00000058881",13.8030853074853,10.127520708854,15.5811830591995,32.7513569940531,22.6174234143496,22.2172082500144,45.7357738562135,46.7234838426928,68.9336710704963,56.7738645069986,108.598715686648
"ENSMUSG00000058883",20.1294994067494,33.0832343155897,24.9298928947193,13.7098703696036,12.7223006705717,17.6727792897842,19.7209300113948,15.3191750303911,0,15.4837812291814,21.5805140146544
"ENSMUSG00000058886",44.8600272493273,56.0389479223255,52.9760224012784,35.036335388987,46.6484357920961,61.6022592386763,47.8337451340215,39.8298550790168,13.7867342140993,67.0963853264529,39.680299962429
"ENSMUSG00000058900",27.0310420604921,20.9302094649649,13.2440056003196,14.4715298345816,9.42392642264568,14.1382234318273,14.2662046890941,22.9787625455866,13.7867342140993,0,12.5306210407671
"ENSMUSG00000058905",17.8289851888352,7.42684851982627,13.2440056003196,8.37825411475777,13.193496991704,23.2270813522878,12.5878276668478,16.8510925334302,0,0,6.96145613375948
"ENSMUSG00000058927",1149.68198040263,1287.54546611897,1196.63485894653,2065.62046902028,1381.07641723873,1186.09595862009,1392.21373995336,984.256995702627,4094.66006158748,2312.24466355776,1182.05525151236
"ENSMUSG00000058979",38.5336131500632,47.2617633079854,37.3948393420789,2.28497839493394,16.0206749184977,66.6516247500432,10.0702621334782,51.3192363518101,0,5.16126040972715,6.96145613375948
"ENSMUSG00000058997",37.9584845955846,37.1342425991314,42.0691942598388,46.4612273636567,48.5332210766253,44.9393530511655,34.8263232116121,49.0213600972514,96.5071394986949,10.3225208194543,57.0839402968277
"ENSMUSG00000059005",7070.63044875935,7054.15575774044,6230.9151053739,2729.78752248108,5095.04582040339,7978.50244451085,3354.23647895936,7219.92719182331,1888.7825873316,1878.69878914068,3273.97281970708
"ENSMUSG00000059031",62.6890124381625,58.7396201113532,64.6619096956781,16.7565082295155,40.5228836173764,75.2355461193669,25.5952495892571,58.9788238670056,0,20.6450416389086,20.1882227879025
"ENSMUSG00000059040",3554.86959523195,4074.63916519559,3096.76013301591,1463.90949168767,2403.10123777465,4005.15672361623,2283.85153302174,3331.15461035854,772.057115989559,1238.70249833451,1886.55461224882
"ENSMUSG00000059058",31.056941941842,16.2040331341664,8.56965068255975,9.13991357973574,2.82717792679371,25.7517641079712,4.19594255561592,31.4043088123017,0,0,0
"ENSMUSG00000059060",30.4818133873634,16.2040331341664,22.5927154358393,9.13991357973574,17.9054602030268,18.1777158409209,10.0702621334782,15.3191750303911,0,5.16126040972715,9.04989297388732
"ENSMUSG00000059070",9627.65200197101,9193.08813145041,8510.44218693479,6608.15751814894,8140.85884020247,9892.21197331891,7496.4709698634,8096.18400356168,3005.50805867364,6095.44854388776,8077.37755200112
"ENSMUSG00000059119",1146.23120907576,961.439299293874,1132.75200840381,1708.40217994561,1289.19313461793,940.696794767655,1323.40028204126,1059.32095335154,675.549976490864,1558.7006437376,1268.37730757098
"ENSMUSG00000059142",59.2382411112911,64.8161325366656,59.2084956249583,54.8394814784145,60.3131291049324,57.0578302784461,55.8060359896917,52.8511538548492,41.3602026422978,61.9351249167257,54.9955034566999
"ENSMUSG00000059182",507.263385050085,494.223010592075,454.970545328627,356.456629609694,432.087026478305,481.709469784403,326.444330826918,396.766633287129,193.01427899739,361.2882286809,481.732764456156
"ENSMUSG00000059183",97.1967257068758,75.6188212927766,77.9059152959977,82.2592222176217,79.632178271356,94.4231350625612,85.5972281345647,75.8299164004358,27.5734684281985,56.7738645069986,84.2336192184897
"ENSMUSG00000059208",3638.26323563134,3751.23367055952,3492.52218271958,3601.88760988086,3036.38909337644,3526.98180968979,3269.47843933592,3316.60139407967,3157.16213502873,2745.79053797484,2352.27602759733
"ENSMUSG00000059248",137.455724520375,175.543692286803,112.963577179197,34.274675924009,70.2082518487103,239.844861789928,37.3438887449817,111.064018970335,27.5734684281985,30.9675624583629,82.1451823783619
"ENSMUSG00000059263",105.823654024054,90.4725183324291,143.346884144636,200.316439289208,212.50954083066,158.045140505784,260.568032703748,237.447212971062,275.734684281985,190.966635159904,287.508138324266
"ENSMUSG00000059273",249.030664089214,274.118227186315,265.659171159352,354.17165121476,301.565645524662,263.576879693353,310.080154860016,236.681254219542,275.734684281985,273.546801715539,290.988866391146
"ENSMUSG00000059277",7.47667120822121,9.45235266159707,5.45341407071984,9.90157304471372,13.193496991704,14.643159982964,13.0074219224093,12.2553400243129,0,5.16126040972715,4.17687368025569
"ENSMUSG00000059278",581.454968577819,636.008300516032,515.737159259505,687.778496875115,687.946628853135,809.918228023252,699.463624021174,617.36275372476,441.175494851177,727.737717771527,774.113922074054
"ENSMUSG00000059288",315.745576408727,338.259191675724,320.193311866551,109.678962956829,194.132884306501,392.335700233209,113.29044900163,338.553768171643,234.374481639688,92.9026873750886,86.3220560586175
"ENSMUSG00000059291",9244.61638468829,7981.83665467147,8213.62064965704,5340.75616842559,7704.53104683398,9472.10476277318,7001.76934255628,9355.42019105983,1392.46015562403,4495.45781687234,7664.56320326919
"ENSMUSG00000059305",5.17615699030699,5.40134437805547,6.23247322367982,11.4248919746697,5.18315953245513,11.1086041250072,2.93715978893114,1.53191750303911,0,0,4.87301929363163
"ENSMUSG00000059316",108.124168241968,117.479240222706,133.998174309116,300.855488666302,197.431258554427,135.82793225577,162.802571157898,93.4469676853856,372.24182378068,175.482853930723,121.129336727415
"ENSMUSG00000059323",85.6941546173047,114.103399986422,76.3477969900778,74.6426275678419,103.663190649103,87.8589598977842,105.31815814596,70.468205139799,55.1469368563971,103.225208194543,74.4875806312264
"ENSMUSG00000059326",155.28470970921,149.887306491039,146.463120756476,77.6892654277538,114.500706035145,116.640343312576,129.654624968532,123.319358994648,55.1469368563971,154.837812291814,321.619273379688
"ENSMUSG00000059355",381.310231619282,370.667257944057,343.56508645535,457.757338451765,344.4445107477,314.575471358158,347.424043604998,247.404676740816,82.7204052845956,247.740499666903,234.601071707694
"ENSMUSG00000059363",177.714723333873,167.44167571972,158.928067203835,185.083249989649,193.190491664237,164.104379119425,200.566054158441,165.447090328224,413.602026422978,185.805374750177,137.140685835062
"ENSMUSG00000059395",7.47667120822121,8.1020165670832,4.67435491775986,9.13991357973574,13.6646933128362,12.1184772272806,6.71350808898547,9.9574637697542,13.7867342140993,5.16126040972715,3.48072806687974
"ENSMUSG00000059409",490.584656970207,390.247131314508,407.447936998068,1003.105515376,605.958468976118,481.204533233266,774.570995766699,458.043333408693,1047.79180027154,1083.8646860427,613.30428538421
"ENSMUSG00000059423",37.9584845955846,39.8349147881591,30.3833069654391,50.2695246885466,40.5228836173764,27.771510312518,25.1756553336955,42.1277313335755,0,72.25764573618,34.1111350554214
"ENSMUSG00000059436",478.506957326158,471.26729698534,447.959012951987,259.725877557491,473.081106416813,551.390713841266,312.597720393386,507.064693505945,165.440810569191,216.77293720854,492.871094270171
"ENSMUSG00000059439",87.4195402807403,77.6443254345474,88.0336842844774,159.186828180398,92.82567526306,82.3046578352806,90.6323592013038,64.3405351276425,165.440810569191,113.547729013997,108.598715686648
"ENSMUSG00000059447",161.035995253995,118.154408269963,157.369948897915,69.3110113129961,87.6425157306049,130.273630193266,56.6452245008149,124.085317746168,13.7867342140993,98.0639477848158,70.3107069509707
"ENSMUSG00000059456",9.20205687165688,19.5798733704511,10.1277689884797,29.7047191341412,17.4342638818945,19.1875889431943,17.6229587335869,12.2553400243129,13.7867342140993,77.4189061459072,38.9841543490531
"ENSMUSG00000059474",524.517241684442,507.051203489957,504.830331118065,485.177079190972,465.070768957564,482.21440633554,471.204348995668,543.830713578883,551.469368563971,505.80352015326,447.621629400734
"ENSMUSG00000059475",27.0310420604921,32.4080662683328,20.2555379769594,20.5648055544054,24.9734050200111,30.8011296193381,51.6100934340758,22.9787625455866,27.5734684281985,46.4513436875443,48.0340473229404
"ENSMUSG00000059482",47.73567002172,54.6886118278116,39.7320168009588,55.6011409433924,63.6115033528584,59.5825130341295,41.5398313005976,64.3405351276425,27.5734684281985,30.9675624583629,39.680299962429
"ENSMUSG00000059486",245.004764207864,175.543692286803,176.846427721915,68.5493518480181,195.546473269898,280.239785880863,113.710043257191,283.404738062235,27.5734684281985,20.6450416389086,139.22912267519
"ENSMUSG00000059493",6.3264140992641,5.40134437805547,2.33717745887993,4.56995678986787,7.06794481698426,4.03949240909353,6.71350808898547,5.36171126063688,0,0,7.65760174713543
"ENSMUSG00000059495",110.424682459883,137.059113593158,158.928067203835,198.793120359252,147.955644835537,126.234137784173,166.998513713514,132.510864012883,330.881621138382,325.15940581281,336.238331260583
"ENSMUSG00000059518",201.870122621973,246.436337248781,299.937773889591,396.062921788549,237.482945850671,184.301841164892,396.936165761266,149.361956546313,937.49792655875,381.933270319809,274.281371670123
"ENSMUSG00000059534",1140.47992353097,918.22854426943,1084.45034092029,2458.63675294892,1588.40279853693,1247.69821785876,1778.24045507003,1384.85342274735,2192.09074004178,2105.79424716868,1397.8603916589
"ENSMUSG00000059540",9.20205687165688,11.4778568033679,8.56965068255975,32.7513569940531,17.9054602030268,19.1875889431943,16.3641759669021,15.3191750303911,13.7867342140993,20.6450416389086,5.56916490700758
"ENSMUSG00000059552",396.263574035724,514.478052009783,335.77449492575,162.995125505287,316.172731479763,566.03387382423,206.440373736303,377.61766449914,110.293873712794,123.870249833451,193.528480518514
"ENSMUSG00000059554",17.2538566343566,16.8792011814233,17.1393013651195,12.9482109046256,10.8375153860425,12.6234137784173,10.0702621334782,15.3191750303911,27.5734684281985,61.9351249167257,22.9728052414063
"ENSMUSG00000059555",6.3264140992641,7.42684851982627,4.67435491775986,3.04663785991191,2.82717792679371,7.06911171591367,4.61553681117751,4.59575250911732,0,5.16126040972715,12.5306210407671
"ENSMUSG00000059586",304.818133873634,316.653814163502,330.32108085503,125.673811721366,257.744387659359,287.308897596777,167.418107969075,345.447396935319,193.01427899739,98.0639477848158,224.855033120431
"ENSMUSG00000059659",25.3056563970564,22.9557136067357,27.2670703535992,38.0829732488989,15.5494785973654,14.643159982964,19.3013357558332,23.7447212971062,27.5734684281985,36.12882286809,13.922912267519
"ENSMUSG00000059669",119.626739331539,107.351719513852,114.521695485117,45.6995678986787,98.9512274377797,97.957690920518,63.778326845362,111.829977721855,27.5734684281985,67.0963853264529,126.002356021047
"ENSMUSG00000059674",7.47667120822121,29.0322260320481,11.6858872943997,12.1865514396477,9.89512274377797,25.7517641079712,14.6857989446557,4.59575250911732,27.5734684281985,25.8063020486357,27.8458245350379
"ENSMUSG00000059689",46.5854129127629,46.5865952607284,33.499543577279,40.3679516438329,46.6484357920961,46.9590992557123,37.7634830005433,28.3404738062235,55.1469368563971,20.6450416389086,27.149678921662
"ENSMUSG00000059708",164.486766580867,141.785289923956,175.288309415995,171.373379620045,179.996994672533,148.451346034187,182.943095424854,215.234409176995,193.01427899739,118.708989423724,186.567024384754
"ENSMUSG00000059713",104.673396915097,83.7208378598598,100.498630731837,117.295557606609,104.605583291367,82.8095943864173,97.3458672902893,78.893751406514,13.7867342140993,108.38646860427,111.383298140152
"ENSMUSG00000059714",63.8392695471196,91.147686379686,88.0336842844774,94.4457736572694,69.7370555275781,71.7009902614101,73.009400467717,88.0852564247487,289.521418496085,170.321593520996,192.136189291762
"ENSMUSG00000059734",427.895644532045,375.393434274855,409.006055303988,713.674918684366,454.233253571522,378.702413352518,534.98267584103,357.702736959632,399.815292208879,557.416124250532,409.333620665057
"ENSMUSG00000059743",980.594185385936,992.497029467693,976.940177811811,1013.00708842071,836.373470009804,895.252505165353,1317.94555671896,1112.93806595791,3998.15292208879,2658.04911100948,2180.32806109347
"ENSMUSG00000059751",1193.391750543,864.215100488875,960.579935599652,451.664062731941,780.772304116195,1251.23277371672,547.990097763439,1471.40676166906,27.5734684281985,366.449489090627,718.422273003978
"ENSMUSG00000059772",128.828796203196,112.753063891908,111.405458873277,57.1244598733484,106.490368575896,115.125533659166,83.0796626011952,116.425730230972,68.9336710704963,82.5801665556343,50.1224841630682
"ENSMUSG00000059775",20.704627961228,114.778568033679,45.9644900246387,128.720449581278,11.7799080283071,17.1678427386475,29.3715978893114,14.5532162788715,537.682634349871,108.38646860427,17.4036403343987
"ENSMUSG00000059791",189.217294423445,182.295372759372,186.974196710395,46.4612273636567,139.945307376288,201.46968390354,86.8560109012495,184.596059116212,41.3602026422978,20.6450416389086,57.7800859102037
"ENSMUSG00000059796",4318.64031557947,4094.21903856605,4263.79074414996,1393.07516144472,3349.73464692941,4067.26391940605,2257.41709492136,3685.02755356057,1282.16628191123,1006.44577989679,2366.89508547822
"ENSMUSG00000059811",172.538566343566,166.766507672463,117.637932096957,63.9793950581502,118.270276604203,197.935128045583,67.9742694009779,149.361956546313,82.7204052845956,56.7738645069986,92.5873665790011
"ENSMUSG00000059820",486.558757088857,468.566624796312,485.353852294066,314.565359035905,455.646842534919,408.99860642072,387.705092138911,486.383807214917,220.587747425588,397.41705154899,324.403855833192
"ENSMUSG00000059824",56.3625983388984,31.0577301738189,55.3131998601584,31.2280380640971,35.3397240849213,48.4739089091223,23.9168725670107,31.4043088123017,0,5.16126040972715,17.4036403343987
"ENSMUSG00000059834",37.3833560411061,51.312771591527,35.836721036159,24.3731028792953,34.868527763789,28.2764468636547,46.1553681117751,29.8723913092626,68.9336710704963,77.4189061459072,25.0612420815341
"ENSMUSG00000059835",8.62692831717832,14.8536970396525,15.5811830591995,3.80829732488989,6.59674849585198,11.6135406761439,2.51756553336955,10.7234225212738,0,0,2.78458245350379
"ENSMUSG00000059839",36.8082274866275,47.9369313552423,39.7320168009588,37.321313783921,29.6853682313339,33.3258123750216,26.4344381003803,27.5745150547039,41.3602026422978,25.8063020486357,10.4421842006392
"ENSMUSG00000059842",17.8289851888352,17.5543692286803,21.8136562828794,27.4197407392072,25.9157976622756,9.08885792046044,24.3364668225723,14.5532162788715,0,46.4513436875443,8.35374736051137
"ENSMUSG00000059851",157.585223927124,195.798733704511,174.509250263035,207.933033938988,204.499203371411,184.806777716029,217.349824380905,173.106677843419,55.1469368563971,299.353103764174,156.632763009588
"ENSMUSG00000059854",5.17615699030699,4.0510082835416,5.45341407071984,27.4197407392072,11.3087117071748,10.6036675738705,8.39188511123184,7.65958751519554,0,20.6450416389086,0.696145613375948
"ENSMUSG00000059866",34.5077132687133,39.8349147881591,57.6503773190383,73.119308637886,68.3234665641812,56.5528937273094,61.2607613119924,57.4469063639665,27.5734684281985,67.0963853264529,70.3107069509707
"ENSMUSG00000059878",33.9325847142347,27.0067218902773,24.1508337417593,6.09327571982383,30.1565645524662,55.0380840738993,17.2033644780253,72.0001226428381,27.5734684281985,5.16126040972715,22.9728052414063
"ENSMUSG00000059883",25.3056563970564,16.2040331341664,21.8136562828794,35.797994853965,34.868527763789,24.7418910056979,21.3993070336412,23.7447212971062,68.9336710704963,51.6126040972715,58.4762315235796
"ENSMUSG00000059890",108.699296796447,108.026887561109,102.056749037757,105.109006166961,104.134386970235,122.699581926216,127.137059435162,108.000183964257,165.440810569191,72.25764573618,101.637259552888
"ENSMUSG00000059895",212.222436602587,204.575918318851,181.520782639675,141.668660485904,108.846350181558,155.015521198964,112.451260490507,113.361895224894,124.080607926893,82.5801665556343,78.6644543114821
"ENSMUSG00000059897",225.450393355593,226.85646387833,229.822450123193,202.601417684142,177.641013066871,207.52892251718,211.055910547481,204.510986655721,41.3602026422978,221.934197618267,153.152034942709
"ENSMUSG00000059900",21.8548850701851,19.5798733704511,15.5811830591995,138.622022625992,93.7680679053246,82.8095943864173,22.2384955447644,19.9149275395084,0,5.16126040972715,3.48072806687974
"ENSMUSG00000059912",29.9066848328848,29.0322260320481,26.4880112006392,58.6477788033044,32.9837424792599,18.6826523920576,36.5047002338585,32.1702675638213,96.5071394986949,25.8063020486357,23.6689508547822
"ENSMUSG00000059920",353.704061004311,305.175957360134,304.612128807351,328.275229405509,345.858099711097,340.32723546613,296.653138682045,316.340964377576,165.440810569191,216.77293720854,222.766596280303
"ENSMUSG00000059923",825.309475676726,802.099640141237,867.871896397415,1060.22997524935,823.651169339233,816.482403188029,837.090539845376,759.831081507397,1144.29893977024,1326.44392529988,945.365742964537
"ENSMUSG00000059939",44.2848986948487,41.185250882673,59.2084956249583,44.1762489687228,51.8315953245513,53.0183378693525,42.3790198117208,67.4043701337207,27.5734684281985,41.2900832778172,29.9342613751658
"ENSMUSG00000059970",10.352313980614,7.42684851982627,6.23247322367982,6.09327571982383,6.12555217471969,10.6036675738705,16.3641759669021,13.0212987758324,41.3602026422978,10.3225208194543,14.6190578808949
"ENSMUSG00000059975",92.0205687165688,115.453736080936,87.2546251315174,54.0778220134365,65.9674849585198,74.2256730170936,43.6378025784055,69.7022463882794,27.5734684281985,36.12882286809,31.3265526019177
"ENSMUSG00000059981",368.657403420754,278.169235469857,372.390275114869,472.990527751325,330.779817434864,299.932311375194,460.294898351066,297.957954341106,427.388760637077,510.964780562987,500.528696017307
"ENSMUSG00000059991",12.6528281985282,10.8026887561109,10.9068281414397,5.33161625484585,0.471196321132284,5.5543020625036,2.93715978893114,6.12767001215643,41.3602026422978,10.3225208194543,6.26531052038353
"ENSMUSG00000059995",765.496106010956,660.314350217281,741.664313617898,1336.71236103635,972.549206817035,813.957720432346,1043.95050783724,708.511845155587,937.49792655875,1192.25115464697,920.304500883003
"ENSMUSG00000060002",77.6423548546049,102.625543183054,71.6734420723179,41.1296111088108,57.957147499271,107.046548840978,56.6452245008149,64.3405351276425,0,15.4837812291814,78.6644543114821
"ENSMUSG00000060012",51.1864413485914,47.9369313552423,38.9529576479989,41.1296111088108,40.9940799385087,44.4344165000288,28.1128151226266,44.4256075881341,13.7867342140993,56.7738645069986,89.8027841254973
"ENSMUSG00000060019",9.20205687165688,24.3060497012496,15.5811830591995,0,0.942392642264568,27.771510312518,0,1.53191750303911,0,0,1.3922912267519
"ENSMUSG00000060032",234.65245022725,285.596083989683,229.822450123193,352.648332284804,208.739970261602,285.794087943367,320.989605504618,198.383316643564,358.455089566581,304.514364173902,117.648608660535
"ENSMUSG00000060036",10596.1684877129,10046.5005431832,10146.4664081507,10807.1861485725,10749.4016739908,11196.463084905,10559.9286297186,9726.91018554681,11056.9608397076,10379.2946839613,9752.30389778365
"ENSMUSG00000060038",334.14969015204,351.087384573606,359.925328667509,316.088677965861,255.388406053698,264.081816244489,324.765953804672,281.106861807676,551.469368563971,402.578311958717,290.988866391146
"ENSMUSG00000060073",2127.97565157065,2356.3364849267,1844.81207420923,1735.06026121984,1805.15310625778,2587.2948880244,1619.63382646774,2205.1952456248,1061.57853448564,1682.57089357105,1659.61114228826
"ENSMUSG00000060090",9.20205687165688,12.8281928978817,14.0230647532796,11.4248919746697,18.3766565241591,20.1974620454676,13.8466104335325,21.4468450425475,0,0,24.3650964681582
"ENSMUSG00000060098",503.812613723214,434.133054386208,510.283745188785,522.498392974893,373.658682657901,350.93090304,518.618499874127,404.426220802324,772.057115989559,541.93234302135,452.494648694366
"ENSMUSG00000060121",211.647308048108,176.894028381317,158.149008050875,108.917303491851,107.432761218161,171.678427386475,88.1147936679343,160.851337819106,82.7204052845956,92.9026873750886,66.133833270715
"ENSMUSG00000060126",13198.6251967284,12432.5444221892,12578.6890836918,11408.1354664402,14094.4243577089,13159.1514591733,12398.5906575895,12370.2338370408,11374.0557266319,12474.7664103105,17112.6514680075
"ENSMUSG00000060128",5.75128554478555,5.40134437805547,7.79059152959977,11.4248919746697,6.12555217471969,5.04936551136691,10.9094506446014,5.36171126063688,13.7867342140993,5.16126040972715,4.87301929363163
"ENSMUSG00000060143",703.382222127272,464.51561651277,610.782375920622,204.124736614098,619.623162288954,659.952072335655,242.945073970162,867.831265471655,82.7204052845956,175.482853930723,304.911778658665
