"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000050106",7.05207517371221,0.0854346237221403,0.589946194727655,0.801571695659687,0.866947659084282
"ENSMUSG00000040459",3076.13316730062,-0.0499599905245666,0.208950218919502,0.801660898685326,0.866975286206262
"ENSMUSG00000040687",49.1026112894188,-0.0787042900986612,0.359954197038714,0.801987233067499,0.867259339935387
"ENSMUSG00000067367",2386.47282319342,0.055225146555193,0.221161543599199,0.80205891952348,0.867267997220347
"ENSMUSG00000028760",365.009186523872,-0.0835191938901109,0.429642174224794,0.802451385030679,0.867416891240005
"ENSMUSG00000036743",108.032005850541,0.0646107480528964,0.285342965467161,0.802367643787461,0.867416891240005
"ENSMUSG00000055725",19.7034631699643,0.0849514892201374,0.462791134776288,0.802343748460317,0.867416891240005
"ENSMUSG00000068134",83.0809932943381,-0.0619463968016342,0.264803004758797,0.802398849938271,0.867416891240005
"ENSMUSG00000036904",6.47372081924172,0.0795842631620639,0.613339365291813,0.802790334627468,0.867714410102498
"ENSMUSG00000020260",93.5995919136999,0.0778379776936676,0.347175037349491,0.803174043928339,0.868060257460523
"ENSMUSG00000022404",135.354999539594,-0.0729012788294363,0.346326490141843,0.803865151751503,0.868738255967602
"ENSMUSG00000064368",16.065753755161,-0.0800790923910321,0.510433848523164,0.804159750843904,0.868987673311365
"ENSMUSG00000044285",5175.40883101292,-0.0545244601759708,0.270946312946486,0.804227451426514,0.868991880433012
"ENSMUSG00000106106",3.38588731294187,-0.07944855654335,0.63985309216388,0.804437633048435,0.869150029709372
"ENSMUSG00000067878",11.5327963938645,0.0878174167086365,0.545733596020986,0.804518421728892,0.869168363122782
"ENSMUSG00000037938",201.534478428295,-0.0538621100289172,0.232451331754496,0.804819947788104,0.869356192015085
"ENSMUSG00000073792",96.0654217758759,-0.0673130624051503,0.29751458631769,0.804810756516614,0.869356192015085
"ENSMUSG00000109925",1501.74969891235,-0.063904776694232,0.295856844612756,0.805224123735078,0.869723795792531
"ENSMUSG00000022773",28.6878801035677,0.0837988960262647,0.445472470412422,0.805334502737469,0.86977403590655
"ENSMUSG00000045193",111.720547306164,0.0629415824311726,0.281014214389382,0.805597724218339,0.869989327264258
"ENSMUSG00000112026",4.91051877950743,-0.0849279140539638,0.579756452696776,0.805780464059461,0.870117676817777
"ENSMUSG00000032560",313.947370505193,-0.0441687112715173,0.189743858422566,0.805846060332755,0.870119519200173
"ENSMUSG00000002771",3.38439665409179,0.0620286627920197,0.629102453837433,0.806422728860151,0.870673152397843
"ENSMUSG00000020607",7.58286579768726,-0.077362091408903,0.56315084547244,0.806546369665582,0.870737614623509
"ENSMUSG00000042548",361.17504931726,0.0503363423754553,0.218798651452369,0.806701521194612,0.870836082526112
"ENSMUSG00000028199",40.3087054608843,0.0804818882233607,0.373060130888955,0.80701622962993,0.871106763202823
"ENSMUSG00000028914",86.278161633389,0.0754171800452169,0.342811936339786,0.807525028140543,0.871586888432878
"ENSMUSG00000021798",4.62569020569942,-0.0866463762684117,0.593876532981642,0.807846449528742,0.871864711635783
"ENSMUSG00000042700",210.663698402681,-0.0621421059918555,0.286761923564843,0.808140525031032,0.872112980221681
"ENSMUSG00000015461",307.0506299226,0.0537400887126041,0.230589999814607,0.809098155329292,0.872968728584916
"ENSMUSG00000029649",3121.78972665262,0.0694491026109004,0.323045062331781,0.809069915899903,0.872968728584916
"ENSMUSG00000034445",37.4543568232543,-0.0787174906068004,0.380968884608011,0.809125799319142,0.872968728584916
"ENSMUSG00000040856",9.6261522396082,0.0783858090355206,0.564074382946372,0.809578020162999,0.873387441112157
"ENSMUSG00000028484",2664.79657779915,-0.040497315499256,0.176233189029369,0.809794300701986,0.873539021818457
"ENSMUSG00000068566",427.968827877284,-0.0738761815671853,0.351543156588641,0.809846808831767,0.873539021818457
"ENSMUSG00000035595",51.421756979873,-0.0674039286676676,0.322896918763503,0.809977706547509,0.873611022845532
"ENSMUSG00000038403",6.33764931633457,0.0829243835783913,0.567029123255116,0.810256097668091,0.873842080625731
"ENSMUSG00000027067",2678.30940211721,0.0492531631018314,0.218412646232911,0.810475406352263,0.874009387846343
"ENSMUSG00000030091",156.206034964618,0.056664033639129,0.254684491842254,0.810890726462767,0.874344101751464
"ENSMUSG00000083282",11.000959132298,0.0819814207659376,0.534514074376267,0.810914189677857,0.874344101751464
"ENSMUSG00000025280",134.797985700332,-0.0642792156506732,0.300289200865786,0.81103872553736,0.8744091516065
"ENSMUSG00000039771",477.45450837698,0.0474993098965539,0.20589147923252,0.811776961838021,0.875135790649253
"ENSMUSG00000048626",3.21244623045076,-0.0763767522942441,0.636267535975471,0.811848282775083,0.875143403760793
"ENSMUSG00000031930",289.140972841355,-0.0547730428077571,0.251735111670817,0.812296849088907,0.875522666685775
"ENSMUSG00000043090",113.771575304852,-0.0654494701036729,0.321612554694965,0.812328689055103,0.875522666685775
"ENSMUSG00000018405",93.5351064741231,-0.0769816697008666,0.402427236301562,0.812580714396264,0.875646355693367
"ENSMUSG00000021294",29.2161828760546,-0.0841998698418091,0.475583084240092,0.812700634111474,0.875646355693367
"ENSMUSG00000064442",7.13818040378631,-0.0840803664799628,0.539985292193893,0.812528229113085,0.875646355693367
"ENSMUSG00000075511",52.7530440384318,0.0631712215577759,0.292926536397917,0.812661412626667,0.875646355693367
"ENSMUSG00000028266",44.184978981463,0.0732253560942288,0.377012494531603,0.813263347925413,0.87605166096862
"ENSMUSG00000041729",24.7489272134432,0.0790432699330363,0.411907093990424,0.813162224384941,0.87605166096862
"ENSMUSG00000059890",111.381715246946,-0.0531802414560133,0.242369904941783,0.813269781160604,0.87605166096862
"ENSMUSG00000018501",2419.87709464158,-0.0429021435560176,0.190526173176218,0.8145360393202,0.876873369688133
"ENSMUSG00000019851",73.2679608011337,0.0626071293831482,0.290626566310558,0.814591156240078,0.876873369688133
"ENSMUSG00000021189",240.039851383854,-0.0474553816454001,0.217463020539245,0.814805234848618,0.876873369688133
"ENSMUSG00000023170",351.900316462403,-0.0542259382114485,0.253073319895962,0.814383045076451,0.876873369688133
"ENSMUSG00000025959",102.646621528667,-0.0703481548445507,0.335968998408069,0.814530652944723,0.876873369688133
"ENSMUSG00000028081",14961.8545426639,-0.0527831183462119,0.292509893746682,0.814511033529285,0.876873369688133
"ENSMUSG00000030374",263.582911559282,-0.0503316856954535,0.228930101094936,0.814790356057196,0.876873369688133
"ENSMUSG00000031392",407.03888621241,-0.0394416816850294,0.175645663571532,0.814643829152902,0.876873369688133
"ENSMUSG00000037410",34.4608941206859,0.0836078676146213,0.423760048057153,0.814309309358377,0.876873369688133
"ENSMUSG00000037994",2.81552496029784,-0.0887363709026136,0.61831753344322,0.814426095704665,0.876873369688133
"ENSMUSG00000059708",170.713625786845,0.0525528322831232,0.235090909794356,0.814646378663914,0.876873369688133
"ENSMUSG00000079477",913.850355321952,0.0455782932695175,0.188819188564771,0.814769687164487,0.876873369688133
"ENSMUSG00000048264",52.6412082158122,0.066057766977446,0.317246976766461,0.81548402489796,0.877534523947955
"ENSMUSG00000032598",32.8779625241031,-0.0750885058382936,0.372379947360935,0.815612138365046,0.87760304277424
"ENSMUSG00000032419",2.71451012722128,-0.177382482199182,0.672358548420686,0.816062095788443,0.878017829241808
"ENSMUSG00000021366",30.48745324604,0.082118273045048,0.424516889045668,0.816290695231348,0.878194405431371
"ENSMUSG00000020564",15.9816440772709,-0.0810647867705409,0.512414811389706,0.816515821151575,0.878367217082409
"ENSMUSG00000042770",69.1072967639529,-0.079005572054208,0.429964969434293,0.816686549810455,0.878481488181707
"ENSMUSG00000049734",41.2435335714376,0.0812103422617749,0.443403668720177,0.817291050820289,0.879032829546819
"ENSMUSG00000097047",3.84338625286771,0.0520022933576032,0.616019918547237,0.817328197411805,0.879032829546819
"ENSMUSG00000109105",13.7424362067578,-0.0833220996681952,0.476654972740475,0.817754158495435,0.87942150067509
"ENSMUSG00000016619",795.365155688409,0.0422428245253254,0.188889325269161,0.817873230699993,0.879440779494372
"ENSMUSG00000021938",377.200443764034,-0.045571968225466,0.207294312633836,0.817901234530855,0.879440779494372
"ENSMUSG00000029071",57.9827160187443,0.0666655045094826,0.316478782251702,0.818188154658504,0.879669661598337
"ENSMUSG00000087377",12.861430255979,-0.0799047654100195,0.443750651129167,0.818243283143236,0.879669661598337
"ENSMUSG00000074968",11.2995569700668,0.0775815063161857,0.51552687197193,0.818942836512572,0.880282753785692
"ENSMUSG00000085385",122.181430706053,-0.0590642331865378,0.29076290798221,0.818933542159871,0.880282753785692
"ENSMUSG00000033486",4.73471220356092,-0.0807025018402385,0.564867576240358,0.819071113766803,0.880351156056356
"ENSMUSG00000038175",6.18895831498136,0.0813887022155328,0.574032257976154,0.819331220575805,0.880561228931651
"ENSMUSG00000027805",49.2290120856448,-0.0814350070032163,0.50206717219906,0.819597241526409,0.880777624267984
"ENSMUSG00000020903",99.6213123819316,0.0498966255216001,0.2284672550975,0.819722668648169,0.880791723359767
"ENSMUSG00000037020",64.7966729162582,0.0722155081718606,0.39333224271641,0.819739708758723,0.880791723359767
"ENSMUSG00000059854",9.21866902213936,0.0616615588738781,0.600514316892793,0.819809588693404,0.880797316851962
"ENSMUSG00000039801",91.0406596455348,-0.0587651103123422,0.278359760014794,0.81987477265051,0.880797864536349
"ENSMUSG00000036819",65.6777445536744,0.0655158709407164,0.32231032502231,0.820832603546925,0.881757314064172
"ENSMUSG00000100768",4.38160248413051,-0.0806074772835504,0.575567940972644,0.820924530517697,0.881786511642915
"ENSMUSG00000047459",419.713329903201,0.0439922709709482,0.202922324166196,0.821077980511807,0.881881783642768
"ENSMUSG00000004263",116.740081095917,0.077175759679331,0.437790505036805,0.821686756693531,0.882307534283742
"ENSMUSG00000027313",61.6551428493603,-0.0767941632270199,0.458873835648783,0.821733516767382,0.882307534283742
"ENSMUSG00000036120",52.2875879083843,-0.0643039574473762,0.314423685087434,0.821644141637565,0.882307534283742
"ENSMUSG00000117465",5.54692001761496,-0.0796581431478291,0.592139372546898,0.821646969037999,0.882307534283742
"ENSMUSG00000025766",7.46492932873895,-0.0817574072271847,0.539910878616193,0.821950930356923,0.882471400909021
"ENSMUSG00000035790",141.359775656692,-0.0483821511436047,0.231011367210492,0.82211702726886,0.882580150904509
"ENSMUSG00000041035",116.813028598885,-0.0599551076310553,0.304849167892822,0.822207026159688,0.88260719549687
"ENSMUSG00000020108",301.747911452885,0.0707316299253425,0.362581966899464,0.822513390206666,0.882796899773393
"ENSMUSG00000113831",18.1630890748711,-0.079010569030627,0.453235291960137,0.822506941013439,0.882796899773393
"ENSMUSG00000039646",3.55166589384852,0.0698534880380596,0.616682366564678,0.822586152098496,0.882805422019655
"ENSMUSG00000009927",14012.7876392438,0.0313409180583689,0.140868921702617,0.822878492424044,0.883049577521319
"ENSMUSG00000020017",9.45168411940715,-0.0730477637687004,0.535333883093297,0.823019523836518,0.88313133431528
"ENSMUSG00000040537",13.0721117921121,0.0784023390060305,0.53344443773656,0.823139155965124,0.883190117788468
"ENSMUSG00000028479",46.1759407324238,-0.0691967090108796,0.391300957541834,0.823384949282174,0.883379223318841
"ENSMUSG00000041997",695.208759505682,-0.038935709624148,0.181734543029808,0.823509994805493,0.883379223318841
"ENSMUSG00000051169",100.103882888133,0.0522982499837409,0.24476171613935,0.823459189380588,0.883379223318841
"ENSMUSG00000048915",6.17173352542951,0.0703403842876451,0.55662708147305,0.823614329009959,0.883421559957993
"ENSMUSG00000087497",27.2387303806294,-0.0742982940483057,0.401762944040015,0.823797788211246,0.883548753949359
"ENSMUSG00000049758",6.88283699289914,-0.0692262093049633,0.591794877029682,0.82406093684465,0.883761390573059
"ENSMUSG00000060771",10.9204745986498,0.078359039951422,0.499336420263022,0.824177498035255,0.883816798877334
"ENSMUSG00000049556",5.42856911453607,0.0783656544309863,0.560240000711462,0.824244970600516,0.883819561814694
"ENSMUSG00000069844",187.153066359281,0.0614143271159251,0.299982379567006,0.824317197820896,0.88382742222664
"ENSMUSG00000034156",5.71797917517496,-0.0840059365252025,0.560498365633896,0.824610200326108,0.883932807417651
"ENSMUSG00000053012",191.451996716259,-0.057830173168048,0.285441155533298,0.824594017387169,0.883932807417651
"ENSMUSG00000097519",38.3936560645841,0.0733619043310742,0.456126466149223,0.824554480772987,0.883932807417651
"ENSMUSG00000038379",531.752374599056,-0.0648558941071698,0.345745024903581,0.825000574177857,0.884281663759503
"ENSMUSG00000085843",7.03616182906939,0.072892416204515,0.570484203349523,0.82513080137496,0.884351647432563
"ENSMUSG00000039763",6.54880371566435,-0.068828830084908,0.609747293052982,0.825520087553312,0.884699250266647
"ENSMUSG00000041801",297.145899693942,0.0537669023092726,0.269119879856642,0.825612620942873,0.884728797279171
"ENSMUSG00000073755",34.4756863992668,0.0695949677046415,0.360254511927596,0.825737552715328,0.88479305510858
"ENSMUSG00000019428",716.080367256369,0.0420098603488358,0.196446303045881,0.82595193053463,0.884953138380232
"ENSMUSG00000044949",6.43220106287505,0.0758414309527389,0.538017668836775,0.82630006624364,0.885245807373779
"ENSMUSG00000073018",18.0006293559842,0.080029739872692,0.467229618713976,0.826355088416393,0.885245807373779
"ENSMUSG00000043190",21.7608531966076,-0.074958211379098,0.420556763556145,0.826479316987135,0.885309251065581
"ENSMUSG00000021958",620.712647095375,0.0587712024628931,0.29039585012535,0.826612295701067,0.88531242962825
"ENSMUSG00000074887",117.868152452676,-0.0605935975750307,0.305418744826462,0.826579165579388,0.88531242962825
"ENSMUSG00000004896",54.4065154731018,-0.0614347425500976,0.332720021379818,0.826931195794147,0.885584332430643
"ENSMUSG00000032279",385.982808352666,-0.0619271597002759,0.329239392094979,0.827299182498335,0.88583910420983
"ENSMUSG00000104951",3.36241363686087,0.0702385213668882,0.593298051338403,0.827284814762915,0.88583910420983
"ENSMUSG00000024870",198.609120505103,-0.052799452975756,0.258103497375307,0.827483568916106,0.885850929320151
"ENSMUSG00000024891",192.033969535705,0.0597318109356093,0.306784775791733,0.827543876442374,0.885850929320151
"ENSMUSG00000026712",6.29018492523466,-0.0754494901019944,0.544442631070768,0.827700497510751,0.885850929320151
"ENSMUSG00000037112",15.4130818157552,-0.0782826618680006,0.473800012002751,0.827662954685592,0.885850929320151
"ENSMUSG00000042363",46.7820670431874,0.0614403482403015,0.313150203595469,0.827474967040588,0.885850929320151
"ENSMUSG00000074220",10.1763127098704,-0.0775660511907093,0.506331813756712,0.827583278112609,0.885850929320151
"ENSMUSG00000032965",94.592584625735,0.0567397839341333,0.283814719119617,0.827956074918223,0.885985211307557
"ENSMUSG00000046138",241.398945140545,-0.0498806083129584,0.251685104803298,0.827939600781365,0.885985211307557
"ENSMUSG00000025577",87.816075546291,0.0499356445246647,0.242724774499106,0.828369401749876,0.886357863170299
"ENSMUSG00000022967",45.1598931396636,-0.0710025278895916,0.411401439624998,0.828451605501036,0.886376181578963
"ENSMUSG00000021418",197.197202097484,-0.0588802795821667,0.30732770886157,0.828661182412442,0.886461129783603
"ENSMUSG00000025997",13.9005600740979,0.0751399388263582,0.441828420159772,0.828634695730063,0.886461129783603
"ENSMUSG00000042506",470.279920241912,0.0427927865863867,0.20549574709997,0.828982430695528,0.886735133807917
"ENSMUSG00000032329",123.452958694682,-0.0576190015050484,0.293443377279756,0.829082448541311,0.886772470484891
"ENSMUSG00000001105",797.730112615222,0.056262972086656,0.2925371995463,0.829863496433772,0.887538162237439
"ENSMUSG00000074461",8.03904107265335,-0.0748089179934294,0.520421690593689,0.83077928288903,0.888447825179874
"ENSMUSG00000021684",4.97011003463138,0.0432531870967871,0.610534253198926,0.831001306130373,0.888615482741013
"ENSMUSG00000093956",4.44654563718912,0.0438029245147563,0.657093800771065,0.831163861586545,0.888719528220708
"ENSMUSG00000094655",9.18505754658074,0.0705301510274101,0.545983748308819,0.83145485964946,0.888960883464123
"ENSMUSG00000006463",16.7277054338363,0.0792369721050656,0.515813749707936,0.831532819927184,0.888974446549047
"ENSMUSG00000035842",120.227316228626,0.0613564315222843,0.330891630352408,0.831677806524605,0.888989878899505
"ENSMUSG00000107461",3.19438972140533,0.0528882774744683,0.595816803493228,0.83166895262564,0.888989878899505
"ENSMUSG00000063383",9.425448380476,0.0745790136255733,0.558319146733809,0.831876820280415,0.889132821801834
"ENSMUSG00000059991",10.2483930470713,0.0680933030667517,0.562047875023754,0.831951928277869,0.889143318780216
"ENSMUSG00000021696",48.5727147015969,0.0589888462199969,0.305612535049145,0.832437460684798,0.889565252580223
"ENSMUSG00000032796",179.590234329719,-0.0639337741333563,0.350398564215107,0.832477358406266,0.889565252580223
"ENSMUSG00000030513",76.1683904026515,0.0598223784146013,0.307503333648178,0.832734315228309,0.889770017189262
"ENSMUSG00000022706",403.598782840902,0.0502123101299902,0.25616307255898,0.832889986154346,0.889866534983607
"ENSMUSG00000003623",42.9376905882961,0.0628958679768651,0.332783246649591,0.83295830675274,0.8898697191454
"ENSMUSG00000027509",834.227503817501,0.0431025149190384,0.212961446648398,0.833267337838901,0.890102707911876
"ENSMUSG00000047260",1037.77801925862,-0.0346073171683828,0.17008283653471,0.833307109617183,0.890102707911876
"ENSMUSG00000019368",10.7534614907635,0.0694611035685958,0.573767045265831,0.833495141636718,0.890144899293069
"ENSMUSG00000111939",4.04697019680949,-0.0755781445155573,0.579596927383581,0.833514199948572,0.890144899293069
"ENSMUSG00000032589",4.66745253290514,0.0525894271578483,0.583910763431345,0.833542690409319,0.890144899293069
"ENSMUSG00000038587",3498.82116989334,0.0453643818157581,0.223463833429976,0.83376461242014,0.890312079077143
"ENSMUSG00000000711",110.493166503266,0.0700449727230733,0.387958399274542,0.834627272215363,0.890769070487829
"ENSMUSG00000007564",1280.2896133807,-0.0368988200178545,0.184343176485932,0.834643711894395,0.890769070487829
"ENSMUSG00000027078",114.631185494359,-0.0693765097991164,0.441529662034475,0.83452803347954,0.890769070487829
"ENSMUSG00000028621",22.135764003468,0.073358249366506,0.452172559813466,0.834350147450936,0.890769070487829
"ENSMUSG00000030225",369.276243236703,-0.0414975778209035,0.203424645809201,0.834433424198662,0.890769070487829
"ENSMUSG00000040767",530.493503295121,0.0542857985112345,0.272212893232333,0.834348799859346,0.890769070487829
"ENSMUSG00000054874",201.260840028263,0.0499883963700473,0.25152722497652,0.834650422828048,0.890769070487829
"ENSMUSG00000020668",18.0273262757008,0.0709853117873923,0.423955885121779,0.834882501048509,0.890807331696933
"ENSMUSG00000113260",11.7467275203236,0.0755267840212382,0.540657514922767,0.834833092240846,0.890807331696933
"ENSMUSG00000031129",5.62874027233346,0.0377803555600341,0.596523144591609,0.834838984108518,0.890807331696933
"ENSMUSG00000038174",205.93438817708,-0.049005808144881,0.249780959415778,0.835290019488182,0.891172328665064
"ENSMUSG00000052752",419.662867905473,-0.0549195862922644,0.287677104519631,0.835411338574428,0.89123194579705
"ENSMUSG00000050248",68.5745161802137,0.0518250872988946,0.26482057923346,0.835527809384437,0.891250333279951
"ENSMUSG00000089679",3.55408957018235,0.0586861941346934,0.608848543300669,0.835559457766239,0.891250333279951
"ENSMUSG00000044026",64.2989827069543,-0.0656777319773608,0.366581385836047,0.83570795859508,0.89126912201303
"ENSMUSG00000102550",5.1561448524759,-0.0593475571039974,0.598728877985132,0.835695115630914,0.89126912201303
"ENSMUSG00000032180",222.024271986505,0.0527651096545061,0.285143129583464,0.836525570255032,0.891997884660054
"ENSMUSG00000045252",174.045064895987,0.0530837030460512,0.284343985909396,0.836538930411678,0.891997884660054
"ENSMUSG00000096904",9.82029509111523,-0.036435987507999,0.676787214026301,0.83658778036294,0.891997884660054
"ENSMUSG00000021591",38.468793472944,0.0675944897018276,0.414656730123476,0.836870448295949,0.892208627420996
"ENSMUSG00000061755",810.23361016055,-0.0425347155117637,0.214779759097417,0.836916456076307,0.892208627420996
"ENSMUSG00000046027",53.7676320949769,-0.0549244335681291,0.291793980231662,0.837259134529451,0.892504082119333
"ENSMUSG00000068742",42.5788578474224,-0.0621466965091851,0.347281529358557,0.837539735540825,0.892733322245479
"ENSMUSG00000061244",221.839405814366,-0.0467125045112682,0.245159807258675,0.838110291622463,0.893222384635306
"ENSMUSG00000114842",2.45453276080362,0.000357896147713826,0.648532368986558,0.838129734433848,0.893222384635306
"ENSMUSG00000022412",171.141464572404,0.0441844993585667,0.228060571095144,0.838209019835121,0.893236982874375
"ENSMUSG00000020131",14.2261779562801,-0.0707110180232231,0.511686017040501,0.838501822263311,0.89347909532932
"ENSMUSG00000022868",8.00122630293122,-0.0677741245178946,0.575262964543745,0.838783402606345,0.893639299076572
"ENSMUSG00000032802",566.749328752726,0.0523575825238109,0.25884169481792,0.838765587660463,0.893639299076572
"ENSMUSG00000056537",424.688604923671,-0.0402719930608113,0.212574519768373,0.839380198006385,0.894205171827984
"ENSMUSG00000090534",3.35764041076827,-0.109065612400708,0.632867850430051,0.839461196622701,0.894221512460271
"ENSMUSG00000027937",197.064571998795,0.0371678240822186,0.189042221875192,0.839937313311816,0.894588744036414
"ENSMUSG00000053644",302.031644574307,-0.0481888112048079,0.256301093816326,0.839890420211034,0.894588744036414
"ENSMUSG00000031605",138.128630646754,-0.0548959660801882,0.301057725703862,0.840120300362417,0.894713666768514
"ENSMUSG00000038146",17.6791145023863,-0.0710517263351874,0.458783791975757,0.840848048805121,0.895418686111263
"ENSMUSG00000022617",70.2146478240178,-0.0678138850876314,0.404154970116713,0.840964724631603,0.895472915149163
"ENSMUSG00000024866",23.3320240312213,0.0650437374067156,0.374400138626016,0.841062773853876,0.895507303347349
"ENSMUSG00000108884",3.55015494530143,-0.0654724611294027,0.62356323181128,0.841265120810763,0.895652726729345
"ENSMUSG00000027534",118.93989586849,0.0460284110189477,0.243551609860613,0.841491963407138,0.895824204615166
"ENSMUSG00000030708",5.5840560788004,0.072854232401239,0.555398705818619,0.841916446461911,0.896135997214909
"ENSMUSG00000047878",11.7084760927594,0.0711095598255668,0.494410042064437,0.841890067427708,0.896135997214909
"ENSMUSG00000060715",5.40373418916361,0.0705135678725259,0.555530449848108,0.842044573602618,0.896189507986675
"ENSMUSG00000020150",4.96012537439031,-0.0780046592433999,0.580406080187961,0.842098328343158,0.896189507986675
"ENSMUSG00000019494",605.003969232943,-0.0316135098816492,0.162207466232436,0.842206048485001,0.896234112698643
"ENSMUSG00000036372",1295.47540315732,-0.0327628795203463,0.171418685775017,0.842498904173158,0.896475707159484
"ENSMUSG00000024197",375.057246950232,0.0361351641622612,0.185730344845043,0.842785755979236,0.89671087583447
"ENSMUSG00000021123",8.29525026603812,-0.0713079190506351,0.5454019868073,0.842912842483567,0.896776033261753
"ENSMUSG00000037815",760.038488889488,-0.036568437864455,0.193604150720759,0.843497798189198,0.89732827007801
"ENSMUSG00000020745",971.756863892818,0.0274187753682791,0.142800035465351,0.843845258363553,0.897627788303775
"ENSMUSG00000008958",732.81855010354,0.0577518757409239,0.328814799585743,0.843943740039549,0.897662433270745
"ENSMUSG00000074194",11.7486982368957,-0.066181869893249,0.490207402904563,0.844069249589195,0.897725818832897
"ENSMUSG00000031922",709.666557486772,-0.0485016925189204,0.285044156195107,0.844925099509341,0.898504955165331
"ENSMUSG00000042712",1771.58045350892,0.03788951392605,0.201406524864781,0.844933766121036,0.898504955165331
"ENSMUSG00000017386",151.708693950616,-0.043193809219797,0.23915074514154,0.845803281718104,0.899213798719749
"ENSMUSG00000027506",619.165229465163,-0.0402065268750364,0.224882454567888,0.845766127452147,0.899213798719749
"ENSMUSG00000029817",787.510430261745,0.0338614240238505,0.178472616653958,0.845910488388305,0.899213798719749
"ENSMUSG00000094017",6.69997032460692,-0.0700457601961593,0.596768592964541,0.845829121705699,0.899213798719749
"ENSMUSG00000111063",12.7139837826399,-0.068836611818003,0.50060451961881,0.845930478684002,0.899213798719749
"ENSMUSG00000052917",45.7174815427082,0.0618840109680169,0.374947934665107,0.846436025354472,0.899680966932221
"ENSMUSG00000064604",45.7066606764812,0.0663973184449821,0.506162795277211,0.846578434380799,0.899704727030985
"ENSMUSG00000072919",34.4891504203877,-0.0586659048724777,0.350084742313448,0.846590504214853,0.899704727030985
"ENSMUSG00000020020",7.19442228056952,0.0649540481709086,0.549898754500975,0.846994598214289,0.899993714057923
"ENSMUSG00000033557",88.9725862434702,-0.0563630500346636,0.340105073140474,0.846973599276604,0.899993714057923
"ENSMUSG00000040390",33.637444915439,-0.0674952394446926,0.427610373735111,0.847269271791135,0.900145113700248
"ENSMUSG00000100394",7.267218523365,-0.0686764155506466,0.528726080696702,0.847247131449158,0.900145113700248
"ENSMUSG00000112844",7.52257511497946,-0.0317184264715004,0.678166193944766,0.847406523291676,0.900220705203537
"ENSMUSG00000040209",258.037572261866,-0.0502408761027778,0.278923818901139,0.847562017008176,0.900315662556302
"ENSMUSG00000007837",76.3555473792948,-0.0643342429201539,0.400406748249924,0.847726015824122,0.900410665422146
"ENSMUSG00000058070",6.63913627432081,-0.0618616350396894,0.570469978758643,0.847783681820117,0.900410665422146
"ENSMUSG00000002845",110.317174931169,-0.0506664352264022,0.295660344822649,0.847870088708646,0.900432216010843
"ENSMUSG00000006673",193.313749623634,0.0431272964010423,0.234491355598366,0.848567553723448,0.900592245237425
"ENSMUSG00000020658",12.7054611361359,-0.0611670719533519,0.569009610940083,0.848443470350109,0.900592245237425
"ENSMUSG00000030094",174.808925307028,-0.0475712452080771,0.276310314539852,0.848225481469425,0.900592245237425
"ENSMUSG00000032578",13.3953495939692,0.0705391384182982,0.487246645040275,0.84855751307331,0.900592245237425
"ENSMUSG00000034761",60.2467286126258,-0.0504042391025423,0.289212326030417,0.848615925040889,0.900592245237425
"ENSMUSG00000039087",68.6620796624703,0.0512265655966951,0.296295639380834,0.8484537799953,0.900592245237425
"ENSMUSG00000053604",94.5598422535252,0.0481194697432332,0.266432900277865,0.848275988159688,0.900592245237425
"ENSMUSG00000078867",8.09138833975706,-0.0606059509649452,0.602339402841316,0.848600220708516,0.900592245237425
"ENSMUSG00000050105",4.35177361953952,0.0499122880105855,0.602079421506398,0.848509167051322,0.900592245237425
"ENSMUSG00000038816",281.537231921629,0.0528736861963874,0.298911333763291,0.848851040124556,0.900771568915095
"ENSMUSG00000005045",4.47735620351382,0.0670069300937866,0.563456095492396,0.849123913381425,0.900850555140736
"ENSMUSG00000097589",35.9618159627957,0.0598067954206849,0.385433992517518,0.849107533012266,0.900850555140736
"ENSMUSG00000097760",3.52483864140105,0.0530914811101091,0.608929171782851,0.849097917900234,0.900850555140736
"ENSMUSG00000052139",190.895896928347,0.0456331210269325,0.257463372256056,0.849211298354772,0.900873085550213
"ENSMUSG00000109812",5.92589690647386,-0.0626744662448649,0.570575082303857,0.849316384314696,0.900914388813914
"ENSMUSG00000004393",543.076434380382,0.0426782200093115,0.233750307637196,0.849606988134953,0.901152458832549
"ENSMUSG00000052962",741.810315558376,0.0386501971234427,0.216612385745326,0.850072624716044,0.901576129274029
"ENSMUSG00000042404",55.3730465682296,-0.0465308401033136,0.267597346401247,0.850285976961824,0.901712448931902
"ENSMUSG00000053559",148.060917884402,0.0430673981808395,0.235893909011257,0.850333576740761,0.901712448931902
"ENSMUSG00000009035",52.8436375681527,-0.0651484861414205,0.424112431315288,0.850981090396757,0.901886506411827
"ENSMUSG00000031093",55.1641133359187,-0.0616395457568202,0.379331144894719,0.850582248360121,0.901886506411827
"ENSMUSG00000037108",23.9131736722582,0.062896610053819,0.45157763162157,0.851020566612208,0.901886506411827
"ENSMUSG00000039328",16.9760145857109,-0.0647176841063688,0.434253584258439,0.851045306565169,0.901886506411827
"ENSMUSG00000045532",9.35042086000788,0.0673384670514643,0.523862380988368,0.850824195941737,0.901886506411827
"ENSMUSG00000047036",319.404380804561,-0.039003322774264,0.224760151942782,0.850874076896249,0.901886506411827
